t_monotonic,t_wall,gpu_name,power_W,util_pct,memory_MiB,error
4847.361518116,1777949407.6421988,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4847.588539773,1777949407.8692195,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4847.815795431,1777949408.0964754,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4848.043378386,1777949408.3240583,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4848.271012961,1777949408.551693,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4848.498628105,1777949408.779308,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4848.726246444,1777949409.0069263,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4848.954131318,1777949409.234811,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4849.182317681,1777949409.4629974,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4849.409190718,1777949409.6898708,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4849.637108423,1777949409.9177885,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4849.863925838,1777949410.1446064,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4850.090947664,1777949410.3716276,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4850.318543882,1777949410.5992239,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4850.546048445,1777949410.8267288,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4850.773240947,1777949411.053921,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4851.000630689,1777949411.281311,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4851.227760501,1777949411.5084405,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4851.456499554,1777949411.73718,NVIDIA A100-SXM4-40GB,50.88,3.0,30772.0,
4851.683851952,1777949411.964532,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4851.91106477,1777949412.1917448,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4852.13796801,1777949412.4186485,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4852.365126821,1777949412.6458068,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4852.591335151,1777949412.872015,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4852.819095952,1777949413.099776,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4853.0467896,1777949413.3274698,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4853.274938951,1777949413.5556192,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4853.504034379,1777949413.7847145,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4853.731455453,1777949414.0121357,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4853.959114104,1777949414.2397943,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4854.185876418,1777949414.4665563,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4854.413115798,1777949414.693796,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4854.639657,1777949414.920337,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4854.866209143,1777949415.1468892,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4855.094640908,1777949415.375321,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4855.32163761,1777949415.6023178,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4855.548273587,1777949415.8289542,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4855.775565435,1777949416.056246,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4856.002781009,1777949416.2834609,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4856.229832484,1777949416.5105124,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4856.456580447,1777949416.7372608,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4856.683669721,1777949416.96435,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4856.910544449,1777949417.1912246,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4857.138361889,1777949417.4190419,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4857.368078683,1777949417.6487584,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4857.596391224,1777949417.8770711,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4857.823707999,1777949418.1043878,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4858.05191643,1777949418.3325965,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4858.279852661,1777949418.5605328,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4858.507654789,1777949418.788341,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4858.735031481,1777949419.0157115,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4858.96188124,1777949419.2425618,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4859.189072656,1777949419.4697528,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4859.41776361,1777949419.698444,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4859.644525061,1777949419.9252052,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4859.871678566,1777949420.152359,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4860.099937014,1777949420.380617,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4860.327379093,1777949420.608059,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4860.553977398,1777949420.8346574,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4860.782701032,1777949421.0633812,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4861.009902311,1777949421.2905822,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4861.236468096,1777949421.5171483,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4861.463547428,1777949421.7442276,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4861.691310651,1777949421.971991,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4861.918157575,1777949422.1988375,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4862.146616349,1777949422.4272964,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4862.374799431,1777949422.6554797,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4862.601931639,1777949422.8826118,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4862.829521834,1777949423.1102018,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4863.058327682,1777949423.339008,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4863.285146997,1777949423.565827,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4863.512343656,1777949423.793024,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4863.739369163,1777949424.0200493,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4863.967122718,1777949424.247803,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4864.195358492,1777949424.4760387,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4864.422423398,1777949424.703104,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4864.648589794,1777949424.9292698,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4864.874703376,1777949425.1553836,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4865.101986319,1777949425.3826666,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4865.32929707,1777949425.609977,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4865.556043071,1777949425.836723,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4865.783161679,1777949426.0638418,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4866.010973695,1777949426.2916536,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4866.237897699,1777949426.5185778,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4866.465038061,1777949426.745718,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4866.692183374,1777949426.9728632,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4866.919119376,1777949427.1997993,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4867.147033067,1777949427.4277134,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4867.37368744,1777949427.6543674,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4867.604137927,1777949427.884818,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4867.831729337,1777949428.1124098,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4868.058778382,1777949428.3394642,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4868.285871541,1777949428.5665514,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4868.513360106,1777949428.79404,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4868.740779557,1777949429.0214598,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4868.969288236,1777949429.2499683,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4869.195915095,1777949429.476595,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4869.422881401,1777949429.7035615,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4869.650809174,1777949429.931489,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4869.87745006,1777949430.1581304,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4870.104222979,1777949430.384903,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4870.331661047,1777949430.6123412,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4870.559173681,1777949430.8398535,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4870.785621526,1777949431.0663016,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4871.013175319,1777949431.2938554,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4871.241775189,1777949431.522455,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4871.471428665,1777949431.7521088,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4871.697954289,1777949431.9786344,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4871.925219801,1777949432.2059,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4872.151832667,1777949432.4325128,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4872.378875493,1777949432.659556,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4872.606092861,1777949432.8867733,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4872.833013844,1777949433.1136942,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4873.060108016,1777949433.3407881,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4873.286621015,1777949433.567301,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4873.513909864,1777949433.79459,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4873.740575536,1777949434.0212555,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4873.967651091,1777949434.2483313,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4874.194768354,1777949434.4754484,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4874.422640594,1777949434.7033207,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4874.649321097,1777949434.9300008,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4874.875717556,1777949435.1563978,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4875.102547915,1777949435.3832278,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4875.329164544,1777949435.6098447,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4875.55717704,1777949435.837857,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4875.785110988,1777949436.0657911,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4876.011474204,1777949436.2921543,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4876.238648455,1777949436.5193286,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4876.46583121,1777949436.7465115,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4876.692932124,1777949436.9736123,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4876.919803627,1777949437.2004836,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4877.146488656,1777949437.4271688,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4877.374966683,1777949437.655647,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4877.602709949,1777949437.8833897,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4877.837186408,1777949438.1178668,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4878.064043329,1777949438.3447237,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4878.290924138,1777949438.571604,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4878.518242663,1777949438.7989225,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4878.74473406,1777949439.0254142,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4878.972802627,1777949439.2534826,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4879.20378938,1777949439.4844694,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4879.431217954,1777949439.711898,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4879.65850912,1777949439.939189,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4879.887230832,1777949440.1679108,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4880.114622497,1777949440.3953023,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4880.342878196,1777949440.623558,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4880.570878753,1777949440.8515587,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4880.79910721,1777949441.0797873,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4881.025756765,1777949441.3064368,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4881.25274463,1777949441.5334249,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4881.480361572,1777949441.7610414,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4881.708477211,1777949441.9891572,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4881.936660396,1777949442.2173405,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4882.163628192,1777949442.4443085,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4882.391080494,1777949442.6717606,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4882.619089531,1777949442.8997693,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4882.845887383,1777949443.1265678,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4883.073579895,1777949443.3542597,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4883.301882895,1777949443.582563,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4883.529271439,1777949443.8099513,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4883.755574841,1777949444.036255,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4883.982207538,1777949444.2628877,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4884.210677585,1777949444.4913578,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4884.438052204,1777949444.718732,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4884.665432697,1777949444.946113,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4884.894591953,1777949445.1752722,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4885.121484015,1777949445.402164,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4885.348098241,1777949445.6287782,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4885.576756072,1777949445.8574364,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4885.803860906,1777949446.084541,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4886.030142666,1777949446.3108227,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4886.257436517,1777949446.5381165,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4886.483979624,1777949446.7646594,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4886.711080706,1777949446.991761,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4886.938968087,1777949447.2196484,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4887.166617034,1777949447.447297,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4887.394801329,1777949447.6754816,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4887.621906982,1777949447.902587,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4887.848626811,1777949448.1293066,NVIDIA A100-SXM4-40GB,52.02,4.0,30772.0,
4888.07493351,1777949448.355614,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4888.301594892,1777949448.5822752,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4888.528215588,1777949448.8088958,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4888.755220966,1777949449.0359015,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4888.982441475,1777949449.2631214,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4889.210714655,1777949449.4913952,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4889.437525874,1777949449.7182057,NVIDIA A100-SXM4-40GB,51.74,4.0,30772.0,
4889.6643173,1777949449.944997,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4889.891458764,1777949450.172139,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4890.119152296,1777949450.399832,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4890.345794672,1777949450.6264744,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4890.572621724,1777949450.8533018,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4890.801159054,1777949451.0818393,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4891.027614697,1777949451.308295,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4891.25426957,1777949451.5349495,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4891.481184037,1777949451.761864,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4891.708802854,1777949451.9894826,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4891.936182022,1777949452.2168622,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4892.163356175,1777949452.444036,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4892.390647644,1777949452.6713276,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4892.617355125,1777949452.8980353,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4892.84405005,1777949453.1247303,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4893.074887076,1777949453.3555672,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4893.301379347,1777949453.5820591,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4893.528836501,1777949453.8095164,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4893.755319347,1777949454.0359995,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4893.982274071,1777949454.262954,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4894.20897336,1777949454.4896536,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4894.43605136,1777949454.7167315,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4894.663886282,1777949454.9445665,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4894.891042407,1777949455.1717224,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4895.117603081,1777949455.398283,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4895.345355449,1777949455.626036,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4895.571936822,1777949455.8526168,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4895.798859093,1777949456.0795395,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4896.025362589,1777949456.3060427,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4896.253782892,1777949456.5344632,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4896.480043828,1777949456.7607238,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4896.706126427,1777949456.9868062,NVIDIA A100-SXM4-40GB,51.42,3.0,30772.0,
4896.933324942,1777949457.2140048,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4897.160157899,1777949457.4408379,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4897.38698979,1777949457.66767,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4897.615323647,1777949457.8960037,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4897.842363407,1777949458.1230435,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4898.072546818,1777949458.3532267,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4898.299281041,1777949458.579961,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4898.52661119,1777949458.807291,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4898.753562075,1777949459.0342424,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4898.980643451,1777949459.2613237,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4899.207968795,1777949459.4886487,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4899.435034482,1777949459.7157145,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4899.662121242,1777949459.9428015,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4899.888630758,1777949460.169311,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4900.115941326,1777949460.3966215,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4900.342835127,1777949460.6235151,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4900.569165559,1777949460.8498456,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4900.796500454,1777949461.0771806,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4901.027503937,1777949461.3081841,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4901.254846121,1777949461.5355265,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4901.482243191,1777949461.762923,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4901.709778116,1777949461.9904578,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4901.936838532,1777949462.2175186,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4902.165303407,1777949462.4459832,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4902.392126976,1777949462.672807,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4902.619463985,1777949462.900144,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4902.846038393,1777949463.1267185,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4903.07403328,1777949463.354714,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4903.30144522,1777949463.5821257,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4903.528831747,1777949463.8095124,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4903.75561183,1777949464.0362918,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4903.984274377,1777949464.2649543,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4904.211266459,1777949464.4919467,NVIDIA A100-SXM4-40GB,51.74,3.0,30772.0,
4904.438694089,1777949464.719374,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4904.665419444,1777949464.9460995,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4904.892212303,1777949465.172892,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4905.121615307,1777949465.4022958,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4905.348192332,1777949465.6288722,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4905.574797931,1777949465.855478,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4905.803392777,1777949466.084073,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4906.029668769,1777949466.310349,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4906.25593117,1777949466.5366113,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4906.482624363,1777949466.7633045,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4906.709770253,1777949466.9904504,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4906.937066197,1777949467.2177465,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4907.165363054,1777949467.4460433,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4907.393194615,1777949467.6738749,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4907.621061939,1777949467.9017422,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4907.848956456,1777949468.1296365,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4908.076709259,1777949468.3573892,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4908.303030153,1777949468.58371,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4908.528459321,1777949468.8091393,NVIDIA A100-SXM4-40GB,51.47,3.0,30772.0,
4908.754873796,1777949469.0355537,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4908.982261321,1777949469.2629414,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4909.209549952,1777949469.4902298,NVIDIA A100-SXM4-40GB,51.42,4.0,30772.0,
4909.436246065,1777949469.716926,NVIDIA A100-SXM4-40GB,52.07,4.0,30772.0,
4909.666151781,1777949469.9468322,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4909.892766091,1777949470.173446,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4910.120788884,1777949470.4014688,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4910.348195364,1777949470.6288753,NVIDIA A100-SXM4-40GB,51.47,4.0,30772.0,
4910.574683882,1777949470.8553638,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4910.803762451,1777949471.0844426,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4911.031946125,1777949471.3126261,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4911.259368229,1777949471.5400484,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4911.485597712,1777949471.7662776,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4911.71285289,1777949471.9935331,NVIDIA A100-SXM4-40GB,51.2,3.0,30772.0,
4911.940861876,1777949472.2215421,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4912.167889249,1777949472.4485693,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
4912.397677357,1777949472.6783576,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4912.624688886,1777949472.905369,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4912.851242748,1777949473.1319227,NVIDIA A100-SXM4-40GB,51.15,4.0,30772.0,
4913.078739264,1777949473.3594193,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4913.305291971,1777949473.585972,NVIDIA A100-SXM4-40GB,51.2,4.0,30772.0,
4913.532326267,1777949473.8130062,NVIDIA A100-SXM4-40GB,51.15,3.0,30772.0,
